track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
At Your Worst,5CUUEsZLiLDvdfPL0OvhNa,8,111650,album,,18,Mars Melody,2022-02-03 00:00:00 UTC,Lyca Tone,19,4uX880RJxrCeS7hylfya8y,01uxoV1dVIM5Vp6MDK5JtJ,Lyca Tone,,,,,,,,,,,,111.65
Action Beat,5fjEctbJU1k94uXiyWKbHC,1,37694,album,,15,Action Beat,2022-01-24 00:00:00 UTC,Red Arapaima,3,20UIY29VPRoOWaMzYFyt6u,2fJFwFtAiwxQlA8VeuwBJI,Glow City,,,,,,,,,,,,37.694
Get In There,1Lprq9uobYlrwE3X727s19,5,266506,album,,16,Get Served,2005-06-07 00:00:00 UTC,Max Minelli LLC.,7,1wx8o31TwsAqERaePQQ9a6,31RyGWziBGfdbaZk9ZSmTE,Max Minelli,Reno,J-Von,,,,,,,,,,266.506
Quero Um Novo Coração,3LRUSbM0SbKIk6puzt0uHx,4,233877,album,,37,Coletânea Minha História,2020-05-22 00:00:00 UTC,Fusion Music,45,0wE9PgXgzvrLxGHWmJpkzr,0cZ0hBu2JZFT99wDzEfS89,Thiago Jhonathan (TJ),,,,,,,,,,,,233.877
Against All Odds (Karaoke Version) [In The Style Of Mariah Carey],64li4YWQTnVXgciQ3WnAWS,3,204332,album,,25,In The Style Of Mariah Carey - Vol. 2 (Karaoke - Professional Performance Tracks),2011-02-11 00:00:00 UTC,Karaoke Library,0,44HPHCT3X6cMiIbC0Cx0Go,6IkKvcB77pnK30tY65DGGv,Karaoke Library,,,,,,,,,,,,204.332
Tu Oublieras Mon Nom,5AwuxI904OkdYua2XNPkZq,7,107040,album,,12,Johnny Chante Hallyday,1965-01-01 00:00:00 UTC,Universal Music Division Mercury Records,13,369dUEEOYEl05WA3Pz7gNf,2HALYSe657tNJ1iKVXP2xA,Johnny Hallyday,,,,,,,,,,,,107.04
Bonnie & Clyde,4yumzj9WK6JuHFKJVdjxJ2,12,161985,album,,14,Another Chance,2022-05-03 00:00:00 UTC,2964140 Records DK,1,2ppPJXxtvgLYma7GV9UswL,2vSx9lHH7g1WLhbDrHDMX0,$ully,Alocc,,,,,,,,,,,161.985
Take Two,5IAESfJjmOYu7cHyX557kz,1,229953,single,,1,Take Two,2023-06-09 00:00:00 UTC,BIGHIT MUSIC,75,3jeQDa9OFZ6GndLindHx3k,3Nrfpe0tUJi4K4DXYWgMUX,BTS,,,,,,,,,,,,229.953
Project,3I3c6QMZeKHwc3I2LDDkYl,12,254328,album,,21,Young N Thuggin,2017-04-28 00:00:00 UTC,YNT Empire Inc,8,6Hj7CiDwKSKspK4G2cIa6w,5hfnqopygJLyD2QQY2Yku7,Hot Boy Turk,,,,,,,,,,,,254.328
Otis - Album Version (Edited),4oECFkRu4vHgtCUJZ5JaJV,4,178186,album,,16,Watch The Throne (Deluxe),2011-08-08 00:00:00 UTC,Roc Nation / Jay-Z,45,4P63UgNDUcF11MnWzyvVrh,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,Kanye West,Otis Redding,,,,,,,,,,178.186
Float,7wwAryWQXStWRitGA677n2,11,261200,album,,15,I Love You. (10Th Anniversary Edition),2013-04-23 00:00:00 UTC,Columbia/Legacy,63,5n7S9xN6tYY8aGJU3kE0Va,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,,,,,,,,,,,,261.2
Bitter Sweet Symphony - Live At Bbc Maida Vale,4njNT1O0X9rAJbPWLEfunQ,18,233520,album,,18,Truth Is A Beautiful Thing (Deluxe),2017-06-09 00:00:00 UTC,Ministry of Sound Recordings,52,2czuN6tZcR5ebpuK9A1Vur,3Bd1cgCjtCI32PYvDC3ynO,London Grammar,,,,,,,,,,,,233.52
Rachmaninov: 10 Preludes - Op. 23: No. 6 In E-Flat Major,1tzoTzI0ePL7zdih3rIHwo,7,189866,album,,42,Rachmaninov: Piano Concertos Nos. 2 & 3 - Rhapsody On A Theme Of Paganini,2004-01-01 00:00:00 UTC,Warner Classics,10,4JuhyXu9u1WYPeNSRSDsDc,0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,Andrei Gavrilov,,,,,,,,,,,189.866
Don'T Let Me Be The Last To Know (Karaoke Playback With Backing Vocals) [Made Famous By Britney Spears],2s7Az5dFYzDMlUtpcCI1qh,19,224240,compilation,,30,Karaoke Box: Britney Spears' Greatest Hits,2013-03-01 00:00:00 UTC,Rendez-Vous Digital,0,7GFU50plQHzYgFH3rKVmch,0ngegjiIfjQ5XZ14hny28a,Karaoke Box,,,,,,,,,,,,224.24
Child In Time - Live At Osaka - Japan - August 16 - 1972; 2014 Remaster,3NcV4ylQ0VexKQGHfphhv9,7,753360,album,,13,Made In Japan (Deluxe Edition),1972-01-01 00:00:00 UTC,Rhino/Warner Records,20,4Ju17mkQ4MUnQWBg9auMvk,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,,,,,,,,,,,,753.36
How Bad Do You Want It,1S6PnT8kFbOoNurvXYsuYZ,13,223352,album,,13,Hits Doctor Music As Originally Performed By Tim Mcgraw - Vol. 1,2006-11-08 00:00:00 UTC,Hits Doctor Music,0,0ppSY8wfBsmd8E2zZKYQQa,0GQkTwFb7D3ePIpnxwYavf,Done Again,,,,,,,,,,,,223.352
Moonwalkin´ Freestyle,3Sso0eTYoc9eJ49ii4HLhQ,4,182256,album,,13,Action,2022-11-14 00:00:00 UTC,2021 AWY,1,2STCauXZ1QMjJWzld0GXY1,7umlRnB1n0M2zR3zcb4yAu,LG90,MalikBeats,Dancho,,,,,,,,,,182.256
Next In Line,5Sbm9oF0lDzpArJ9SdMhyi,9,166560,compilation,,27,Walk The Line,2006-03-13 00:00:00 UTC,Baierle Records,7,0IvQ9wy3DRdyVH4FLMfOjA,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,,,,,,,,,,,,166.56
Yeah - Whatever... 112121,173MrjlK8iilLNe1tHNfBp,1,114418,single,,1,Yeah - Whatever... 112121,2021-11-30 00:00:00 UTC,3019398 Records DK,0,6G2pUbJjXizyqo5Ws1yCaB,6Lhlj0czyGn1ah6RkHS9s2,The Original Jay Rockwell,,,,,,,,,,,,114.418
What Can I Do With This Broken Heart,1Z9G5HhcLtupPWEbuPay2L,23,195666,compilation,,43,The Complete Albums 1976-1979,2019-05-03 00:00:00 UTC,Warner Music Group - X5 Music Group,26,5pafhuxh1TsQjtZh0CLold,01W8kYNqFHyKicPfR0pLwO,England Dan & John Ford Coley,,,,,,,,,,,,195.666
Winter Bird / When Winter Comes,2ClxShq7gqoVRQBTS8atFR,11,192262,album,,11,Mccartney Iii,2020-12-18 00:00:00 UTC,Capitol Records,43,1P7h3400RJA3YZm8Va2884,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,,,,,,,,,,,,192.262
Rihanna,1mDJ4sZpohm9T6qSEoUwuN,1,150204,single,,1,Rihanna,2020-05-04 00:00:00 UTC,1941715 Records DK,0,5yUqkqiYoP06TcgtvmunVx,6aj7EDtuACRiezDD9h6ft3,F1ight Twone,,,,,,,,,,,,150.204
Cómo Se Siente - Remix,2tFwfmceQa1Y6nRPhYbEtC,1,227520,album,,10,Las Que No Iban A Salir,2020-05-10 00:00:00 UTC,Rimas Entertainment LLC,72,4gvQO5mEuhbMSrLIuwXkmz,4q3ewBCX7sLwd24euuV69X,Jhayco,Bad Bunny,,,,,,,,,,,227.52
The Journalist,0k8OnD3doLy6aD4Q5PJTzv,12,153805,album,,12,Home,2023-04-20 00:00:00 UTC,Antique Radio Records,1,4LSCTk2KxgHzbnptereYsV,1q9iE2BEWPd0hNePYESxOm,Chris Black,,,,,,,,,,,,153.805
Rosalia -Nisit Nafsi - روزاليا - نسيت نفسي,3KUyWDHNUkaDuiEoJpLSpx,1,192654,single,,1,Rosalia -Nisit Nafsi - روزاليا - نسيت نفسي,2023-04-05 00:00:00 UTC,Waleed Salem,0,3Co6jAk05tfHbpfKAZCMcf,2gL6Ux4m44TaHey7cPRrd1,Waleed Salem,,,,,,,,,,,,192.654
Clarissa - Come Home!,4tzUClrfDZt6Lv6yXoNm9n,6,60577,single,,6,Demon Love,2016-05-01 00:00:00 UTC,Jaymay Music,2,3kl25Grtx7LrrYE88f28YM,42lt7Lr6m3qVIesp9pP4oH,Jaymay,,,,,,,,,,,,60.577
6 Day Thang,4iE3tKEtQpU5IlZiUtNOzY,10,218360,compilation,,14,Soul Lounge,2017-10-09 00:00:00 UTC,Good Vibes Only,1,3ID8WnaZJHrMN4dHBvEqVo,0LyfQWJT6nXafLPZqxe9Of,Men with Style,,,,,,,,,,,,218.36
The Last Door,0veUU3frIT6rNanfBCKzfg,10,322240,album,,13,Songs From The Road,2015-12-11 00:00:00 UTC,Ruf Records GmbH,16,6a05I09NcXaNl1ISqZmHAh,73ndLgs6jSrpZzjyzU9TJV,Jack Bruce,Robin Trower,,,,,,,,,,,322.24
Olvidar Que Somos Amigos,6tAgxFa4LAGJ74gq7FkycG,6,210586,album,,12,The Last Don Ii,2015-06-16 00:00:00 UTC,UMLE - Machete,71,57mWSm5UtRGT08KeJuyZqu,33ScadVnbm2X8kkUqOkC6Z,Don Omar,Plan B,,,,,,,,,,,210.586
Tu Mirada,5TCS4w4AdqNypCnqjoBuvI,5,203053,album,,10,Miranda Es Imposible!,2009-07-25 00:00:00 UTC,Pelo Music S.A.,64,1UTpvroWrhmgpntarWj1OO,2eEmsgWmUFMbtU7agJpnjY,Miranda!,,,,,,,,,,,,203.053
Over & Over,1rKbDgL7UzWoTbZ2uJ9OW4,11,256440,compilation,,16,Greatest Hits - Vol. 2,2006-03-28 00:00:00 UTC,Curb Records,38,6GZNxoCAhl8UeNf1Aom0zP,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,Nelly,,,,,,,,,,,256.44
White Noise Relaxation,3wQ0vn6lWncKsB8QCdkdi2,3,181416,single,,4,White Velvet,2023-03-10 00:00:00 UTC,Stone Music Productions,1,3wWsjCjWTtfzcpbAEVowVQ,0iLkyGQB8kUKUTN25SOmiT,Creamy Velvet,,,,,,,,,,,,181.416
Report 21,1SOJOWwrhRcsFEXk4xZkrg,11,223533,album,,12,Foo?,2001-02-28 00:00:00 UTC,Sony Music Labels Inc.,36,4dYUCvSp7mcLNVnLUqEBMO,5jQa0f5MIMPEK7udL7UpI6,PornoGraffitti,,,,,,,,,,,,223.533
No Love,6DSFkqYN0nHXoUPgMhjbGE,7,160365,album,,8,Failure Is Not A Option,2018-06-03 00:00:00 UTC,710185 Records DK,0,7GfAbPcMz3C21V7hZc5ecs,52dAHrUi5v5ZUiJfnwov1f,Johnny Cashup,Alexis Boslady,,,,,,,,,,,160.365
Friends - Acoustic,7dslcaGF6JHs5zd1M12ifn,2,131296,single,,2,Yours & Friends (Acoustic),2020-07-03 00:00:00 UTC,Blue Suit,12,3WBbec5PDexel5cc0Uc0Jp,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,,,,,,,,,,,,131.296
Feelin' You,2UrD7wlM9KDutHtQlDPZtl,10,205493,album,,12,Right Where You Want Me,2006-01-01 00:00:00 UTC,Hollywood Records,50,2fcFCBEV9lCi8eQeLJIDYA,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,,,,,,,,,,,,205.493
Everybody Rise,2pefl9heYfTjSiHsha4h0B,2,179560,album,,19,Extinction Level Event: The Final World Front,1998-01-01 00:00:00 UTC,Rhino/Elektra,58,4zb4gmGzDYtlWMjmc1NZWW,1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,,,,,,,,,,,,179.56
Portuguese Culture,7x8lcs4g9SgGu3mhbmdAyB,16,209468,album,,90,Comfortable Breezy Guitar Tunes,2022-09-08 00:00:00 UTC,Picking Strings Recordings 2022,1,7azzpzrQXtFxXgmGOaCE61,5YFqKh5598GtmvHxEL43hV,Relaxing Acoustic Guitar,,,,,,,,,,,,209.468
Just Dance - Hccr'S Bambossa Main Mix,0BCs5kvvsb32bhEO3f0Z1P,2,432320,single,,4,Just Dance,2008-01-01 00:00:00 UTC,Streamline/Interscope,16,4LfS7VxJ8KZiFLouyGvaeN,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,Colby O'Donis,Harry Romero,,,,,,,,,,432.32
La Frange - Original Mix,55rMA4f9kJNo9T3jPC93Gj,12,238157,compilation,,16,Summer Waves - Vol.3,2013-09-10 00:00:00 UTC,Stardust Records,11,5cFyoooAA4cV7XFgdYtv4Q,0LyfQWJT6nXafLPZqxe9Of,DeusExMaschine,,,,,,,,,,,,238.157
Roxy,4xcmZQKUhcDjOgEpUEUCq4,9,175008,album,,15,Sullyween,2023-10-31 00:00:00 UTC,sully2rich,1,7xgqlslJNRWLOjE3DFEGSz,6T6zZw44bY6QpT7s06ODfx,sully2rich,,,,,,,,,,,,175.008
Goodbye - Farewell,1vYbo7Kbo19xjQR9eLJH3c,7,198000,album,,7,My Secret Obsession,2021-10-29 00:00:00 UTC,Advent Records,1,0MSp1sNFpZqRjxWHB02DVu,7EeoGUSVrkHAU7d2o5LT44,Anthony Grey,welovestacy,Nobody$,,,,,,,,,,198
Lord - I Need You,6V2aa3fPGtuhUMv2BJ3fcf,23,298013,album,,24,At The Piano,2008-03-11 00:00:00 UTC,Kim's Keys,1,2KIVxKMjkdOTHZiFb3br8o,50pFIpzq1s3RouDXc1hUPI,Kim Usher,,,,,,,,,,,,298.013
2 Pacchi,6TCcZJZvSsxhXuyZe38Bne,1,264010,single,,1,2 Pacchi,2022-04-20 00:00:00 UTC,39paipai,0,6EM60NDJpxSPvUI8EHgK76,3PG4ERIscp4Wm5ICl9WIEV,Limite,Fante LeFou,,,,,,,,,,,264.01
Our Love,5tygXy1yqZuEwHkSdclden,7,220800,album,,16,Studio One Presents Jennifer Lara,1982-01-01 00:00:00 UTC,Studio One,34,3QE9DNEj6FFXEHfmhrdnon,5GgX23TgqGxu7hCm6qVDo4,Jennifer Lara,,,,,,,,,,,,220.8
Doble Personalidad,63Sj8CfN6RtKBES7G7l5Bp,9,228893,album,,11,Trap Capos Ii,2018-04-13 00:00:00 UTC,Sony Music Latin/Ganda Entertainment,66,0OQZL8ymQ9RDHaBULw9kCG,2pQAUIesBqfT87PaM1ijtk,Trap Capos,Noriel,Yandel,,,,,,,,,,228.893
Loves Me For Me,7whYo0zzQPEwJiVlZLSi1M,8,190909,compilation,,31,Cardiac Reggae Series: The Trilogy,2014-09-09 00:00:00 UTC,CR203 Records,33,4NUjZEp1tsqAQfX5AgMZ9a,0LyfQWJT6nXafLPZqxe9Of,Voicemail,,,,,,,,,,,,190.909
Vision Of A New Dawn - India Original Mix,6ELXvQUwAeQAGwYVSNnxQp,11,256000,compilation,,13,Summer Breeze In India (Buddha Chillout Lounge Selection),2022-07-08 00:00:00 UTC,India Summer Breeze,1,2zU6mmsaRBA9JGiCdNFsKs,0LyfQWJT6nXafLPZqxe9Of,Okzidana,Sapna Kumar,,,,,,,,,,,256
Vindict,2APQY1sw4M6xb6fTa7ml36,14,166258,album,,15,Bad Bunny Of Midnight,2023-10-20 00:00:00 UTC,WorldWiders,0,2Ugm7jy06mafVhLacpNuNz,4AY4arRgnDiC0Q82TIUzZo,Sample Corporation,,,,,,,,,,,,166.258
Wineglass,1aMZwCPTQoQyrdWC6LC9sO,9,95036,album,,9,Absolute,2022-03-15 00:00:00 UTC,3779762 Records DK,33,4Q5d7Eq8xibSdCFf8TWn2e,4FMJYOqYIJU3I3azvTbkyr,Maxwell Harper,,,,,,,,,,,,95.036
Liability,3AIhQTy1mehlOWJsurJ7PB,13,237932,album,,14,Honestly - Nevermind,2022-06-16 00:00:00 UTC,OVO,65,2hicq6IKmDsPxZV7fJablX,3TVXtAsR1Inumwj472S9r4,Drake,,,,,,,,,,,,237.932
Should'Ve Been A Cowboy (Originally Performed By Toby Keith) [Karaoke Version],0J3sGGgD0WZcbXmWLfv5Xa,18,209757,compilation,,19,Greatest Hits Karaoke: Toby Keith,2014-05-19 00:00:00 UTC,Cooltone Entertainment,0,1rRHzYetfUASAg8hvBKff9,7dYZoYIoFYmSvzDKZxNVO0,Cooltone Karaoke,,,,,,,,,,,,209.757
Like Michael Jackson - Death Ray Shake Remix,45Sq8u2L0zWvGGWLKf4o49,5,232968,single,,5,Like Michael Jackson (Remixes),2016-11-11 00:00:00 UTC,Downright Music,0,3Ma1YA4rVGh8bLkptfChYR,1GbrJTB56Xs4XQGlmVbaCf,Savage,Death Ray Shake,,,,,,,,,,,232.968
Kawliga,384rVbar1lO9g4iDBMSY2H,17,199800,compilation,,50,Smoky Mountain Escape,2021-02-26 00:00:00 UTC,Green Hill Productions,2,1NGj7i2D3b5PX7bocVrDEk,0LyfQWJT6nXafLPZqxe9Of,Craig Duncan,,,,,,,,,,,,199.8
Guitarron,2jy9zYS5RRQHea4KEs8Kcc,2,33746,single,,6,The Eternal Memory (Original Score),2023-08-11 00:00:00 UTC,MTV Entertainment Group,18,7jlZ4eT7YUioMmF4xdDGI4,52QVviGvhWkQjtt1veZVSx,Miranda y Tobar,,,,,,,,,,,,33.746
Ella Lo Dijo,0fWH9W2A20oOYCYpR32hXg,10,135113,album,,13,Colección Clásico Del Pasado - Vol. 11,2019-07-25 00:00:00 UTC,Dinastia Inc,13,0uL9tQD7izmAM2xySizufn,5kdGwM76XRt7fW7DXLLw2Q,José María Peñaranda,,,,,,,,,,,,135.113
Needed Me,1wCi0BVVvMOhalHOQK4sdu,5,151000,single,,5,Young Nirvana,2023-07-13 00:00:00 UTC,Glenn Gibsone,28,61mAd05Xvsv8cARukgOupj,6eMGUAfBR800vC12lvZ8Fa,Glenn Gibsone,,,,,,,,,,,,151
Lil Nigga,5v4NuhC8Roxu7s4FDH25s4,1,156604,album,,18,Ova Smoke The World,2019-02-08 00:00:00 UTC,Ova Smoke Ent,5,17YpqPaFZpk1rKQtJMbbMi,6scb2vk43FsavrDOs16gqv,Yung Gunna Boi,Luhh Ace,La'jaay,,,,,,,,,,156.604
Day Tripper - Remastered 2009,7qbRP2jO0Sq3kTYdEW1v00,1,169146,compilation,,33,Past Masters (Vols. 1 & 2 / Remastered),1988-03-07 00:00:00 UTC,EMI Catalogue,60,3GmCXW10kLxmZrEY0JpRlw,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,,,,,,,,,,,,169.146
Bored To Death,3RhTZyLDqMiGnU6IjkBDf2,1,186346,single,,1,Bored To Death,2016-06-28 00:00:00 UTC,Pacific Ridge Records,1,34pklJZSpHLEjumzjXCclP,7oaD5pgWwQwvx4S8wmSkHD,Future Idiots,,,,,,,,,,,,186.346
Requiem In D Minor - K. 626: Requiem,2Jw9SzwoZMPNLPPopl7oME,1,319400,album,,14,St. John Cantius Presents Mozart: Requiem,2017-03-31 00:00:00 UTC,Sony Classical,8,4yCksz1m3pCWY5kvcpqB3Q,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,St. John Cantius Choir and Orchestra of Saint Cecilia,Rev. Scott A. Haynes - S.J.C.,,,,,,,,,,319.4
決心,5Ts6eMES5chKORPDYYlArf,11,227013,album,,11,小小故事大啟示 4,1988-01-01 00:00:00 UTC,銀河唱片有限公司,15,1mi0ED8FbGQwavfxByVjMU,75IopNfhJarTwkkpN06iU4,武莉莉,許姝娟,李妍姍,王瑞,李宛寰,,,,,,,,227.013
Movida,2EbCQRhoPtG7DeoeEDnYMc,2,293695,album,,8,Skool Boy'S Saga,2019-08-30 00:00:00 UTC,Movida Entertainment & Management,1,1JdYVySvTkcH5RRynQ7hwE,4B0IwZeiISFpiYBprUpoTg,Joe Chris,Bo Bundy,Isaiah DeLeon,Marcky Malice,,,,,,,,,293.695
Nobody,71qSME4bE7mlmeK8vj3B1G,17,145055,album,,21,Bankboy (Deluxe),2021-08-13 00:00:00 UTC,BankBoy ENT,1,3GqXncaESftmNzgtfC4ZqW,6AX9PWFLtV4B9BwqNyMSke,Solly Bandz,,,,,,,,,,,,145.055
Beth Moore'S Message (Live) [Feat. Beth Moore],1Ao8UltnT1Aa6aNYm0HmEs,10,330826,album,,14,Jesus Saves (Live),2016-03-11 00:00:00 UTC,Travis Cottrell,26,5W4GScFSyqp7l3g5QjapjW,4q7PS6zi0CyrEo23orQCkW,Travis Cottrell,Beth Moore,,,,,,,,,,,330.826
Harlem Kidz Get Biz,5F4sowBB2rVzyT6EJ3nAor,2,182760,album,,16,Destined To Be,1998-01-01 00:00:00 UTC,Uptown,21,62v2khLr3RK4x9Y2WL1OmL,0ZlMjCphI76sWiRzsM88RQ,McGruff,,,,,,,,,,,,182.76
Before He Cheats - Karaoke Demonstration With Lead Vocal,4kmAPcYQZ0O7dmmMKybfyX,4,197209,single,,4,Karaoke - In The Style Of Carrie Underwood - Vol. 1,2008-01-15 00:00:00 UTC,Stingray Music (Karaoke),4,0A3fNtlMER3lt8wMaSMaQF,5UloVKzUNJcjORzhhTWWiJ,The Karaoke Channel,,,,,,,,,,,,197.209
3.6.5,6WSdmYy8sKfKg82QACAxRa,10,188427,album,,15,Prelude No.12 In E Minor - The Piano Works ; Exo,2014-02-14 00:00:00 UTC,Loudr,34,1i1bHaWR4s5zmpTV3jhcu0,5DG297vSBlhLlkYoiPeSav,REYNAH,,,,,,,,,,,,188.427
Moby Dick: Stranger - Readying For Departure,1xlVDh6ZsreTiHVKsGgPLv,11,101040,album,,26,Sainton: Moby Dick,1998-09-30 00:00:00 UTC,Marco-Polo,0,6GX51Jh5Zgv7FBzoaXqes9,0ItmFFLI5KmFcjlGhT2LbC,Philip Sainton,William T. Stromberg,John Morgan,Moscow Chorus - members,Moscow Philharmonic Orchestra,William Stromberg,,,,,,,101.04
Astral Calm,3WHMHzDNtr5RPfn53zDCOJ,21,143778,album,,35,Ethereal Tranquility,2021-08-12 00:00:00 UTC,Peak Records,23,1WcsHZiYXhg18c7NxNAhIx,4chAAwH1MferPNLQepxLOR,Anthony Alleeson,,,,,,,,,,,,143.778
Fortelling 2,6SLsHsyTgiUM5sGPiqZx7V,5,76000,album,,14,Gunnar Struts Og Tor Gustav I Trafikken,2003-10-18 00:00:00 UTC,Skipper Music,0,2Z8FZG0P6Ew8IGCiXe0FEV,1S93urXAe8Sn0yD9hsWsLX,Gunnar Struts,Tor Gustav,,,,,,,,,,,76
Rise & Shine,5aapk9ICwd7fhSqFZwiGtf,1,333048,album,,1,Rise & Shine,2022-04-04 00:00:00 UTC,3520899 Records DK2,7,1qTfCSyXffds5yDBvphvwH,4kaJjGKxCa3P2FfQ1De1ke,SOUL COLE,Jmb Music,,,,,,,,,,,333.048
Cupid - Pressure House Mix,2lMwWzZrQ1KK8NWZyI8Qyi,2,447738,single,,4,Cupid,1996-01-01 00:00:00 UTC,Last Man Music,1,0E497E3NNIAgYbOT24mWoE,1EwxeWuKBJG8WcRkjDdGDr,NRG,Pato Banton,Phil Joseph,,,,,,,,,,447.738
Other Side,2IaYF5LGwfM9CpydbJQLox,1,241833,album,,9,Still Life,2023-11-10 00:00:00 UTC,Watra,27,29ZK2HWFGUtD8n8KHGOQAU,4kwVz5t29LHssXEXQqfFHE,Postman,Illia,,,,,,,,,,,241.833
American Woman - 7"" Single Version,2loctOuEydT8m8V0XsbPsU,5,305560,compilation,,11,The Best Of The Guess Who,1971-01-01 00:00:00 UTC,RCA Records Label,49,5TZEAFmzvF0PU0ubgWzLI4,0cQuYRSzlItquYxsQKDvVc,The Guess Who,,,,,,,,,,,,305.56
Transsibérien,0ZU6pnoqSe9YsRiIcjFGQk,11,182226,album,,17,Je Sais Que La Terre Est Plate [Edition Spéciale Noël 2008],2008-03-14 00:00:00 UTC,Parlophone (France),12,2QmVp2taiwq2Gmk0EVmq8s,1NPnXlXdEfr5ZxhEDsFevM,Raphaël,,,,,,,,,,,,182.226
Kilometerweit,2tv1Aih7O0NAdLDWhiKBKW,10,186476,album,,10,Gegenlicht,2019-12-13 00:00:00 UTC,recordJet,1,14Me2REpugZ29PSEUBinJl,0k3cV8oraWPsAiyIPPK40F,Joyce November,,,,,,,,,,,,186.476
Confusion,7cufHtwKcSscbxHWRxiQSn,19,160007,album,,19,Judgement,2017-01-01 00:00:00 UTC,Prince Royal Records,2,3jVF9BLTCgu4nBYmpR4fCp,7GnJBiL5nGJBTclRea6QA7,Prince Negasi,,,,,,,,,,,,160.007
Strength Unity B*F* R*Ll,4svyVOK4OJMo5snSlU1cFf,13,151486,album,,16,Sabbath Fleddy Sabbath,2020-03-13 00:00:00 UTC,Sony Music Entertainment,20,7slEGkmPn8xch7yOMslkVO,4yMBnQTFuTAQkEoU1yKH5x,Fleddy Melculy,,,,,,,,,,,,151.486
Cuz Cuz,6XRQp3fr18t3K6UkvWbIWF,17,226053,compilation,,17,Thizz Nation Vol. 7,2006-08-15 00:00:00 UTC,Thizz Nation,7,6Q5iKGoRIQYgZ40ibudMes,6kACVPfCOnqzgfEF5ryl0x,Keak Da Sneak,PSD,Messy Marv,,,,,,,,,,226.053
2Pac 084,7AEvfsaFL43xDNKeS8Kv4B,1,147010,single,,1,2Pac 084,2022-06-01 00:00:00 UTC,Mc Diogo 084,0,2KNR3BS2AZdtBXBuPpe8Ih,0KCgHcDJkzEbSwE4A6BKNO,Mc Diogo 084,,,,,,,,,,,,147.01
Party Romance,6vsfnNdQKMhY5m8twtfQ9H,1,150828,album,,9,Summer With You,2022-06-24 00:00:00 UTC,K.Y.M Productions,1,7HB5TBNejY7IzsmCBOUCYc,5Z4NoVVByiEw5xAORaMANQ,K.Y.M,,,,,,,,,,,,150.828
Resurrection - Prologue: Dad,4sMcpBorppaXce1bKsjJdm,2,240706,album,,15,Maxwell Davies: Resurrection,2014-08-05 00:00:00 UTC,Naxos,0,1KSuUeyRneH7kIIKRuoGkJ,0IUwZRBFdts7QgNElmqsWR,Peter Maxwell Davies,Lesley-Jane Rogers,Deborah Miles-Johnson,John Bowley,Mark Rowlinson,Henry Herford,Mary Carewe,,,,,,240.706
The Palace Of Ice And Spirits,1Q3aUCwnBvp8fHjdx4RFoA,1,201613,album,,7,Twice As Bright,2018-07-19 00:00:00 UTC,Twice As Bright,0,77Vxoqh3mCQPfZDs96bQ9q,6caYdpVPkOXVnnURiGkmXl,Twice As Bright,,,,,,,,,,,,201.613
O Uri,1w11bEcMdsA7o3NSY8gUq4,2,114511,album,,13,Gilded Age,2023-09-25 00:00:00 UTC,Gilded Age,6,0y1xehTMbBrRl3W7BQuYP8,2c6nGisxFqxx1lBAQKWIqC,Sam Cooper,,,,,,,,,,,,114.511
Monster - Instrumental,2NTt2JIOUL6VSVWMoiF3as,2,181920,album,,13,Piano Dreamers Perform Shawn Mendes - Vol. 2 (Instrumental),2021-03-26 00:00:00 UTC,CC Entertainment,0,682uwSwk6ADwI5fqVD2phT,4oRyLnxDdIzd2POQfX9Drd,Piano Dreamers,,,,,,,,,,,,181.92
Brotherhood,6tejD68KtoqOqi0CBBcWL0,2,144120,album,,13,Knuckles Up,2006-06-06 00:00:00 UTC,Flicker Records,28,1YNfwklnPYWbaLDSVGwBOk,7eQrNqwmiIvFKEMvHRvPLB,Flatfoot 56,,,,,,,,,,,,144.12
Dos Letras Y Un Corazón,1OXNuscZNIGnrrJ1dXnaCN,7,184293,album,,14,Lo Mejor De Miguel Aceves Mejía - Vol. 1,2015-04-01 00:00:00 UTC,Piros/ISdigital,3,3qV1QUSZ4rW9iepb0v0k9D,23XJNT1Hb35h3ZCDl7lpWY,Miguel Aveces Mejía,,,,,,,,,,,,184.293
